activity_id;activity_sport_type;best_effort_id;name;distance_m;distance_km;moving_time_sec;elapsed_time_sec;pr_rank;is_pr;start_date;start_index;end_index;pace_sec_km;pace_formatted
14456156823;Run;60914983537;10K;10000;10.0;3247;3247;;False;2025-05-12 09:54:14+00:00;2;669;324.7;5:24
14434238711;Run;60823411574;400m;400;0.4;92;92;;False;2025-05-10 06:49:59+00:00;836;863;230.0;3:50
14434238711;Run;60823411575;1/2 mile;805;0.805;188;188;;False;2025-05-10 06:49:59+00:00;811;863;233.5;3:53
14434238711;Run;60823411576;1K;1000;1.0;233;233;;False;2025-05-10 06:49:59+00:00;799;865;233.0;3:53
14434238711;Run;60823411568;1 mile;1609;1.609;378;378;;False;2025-05-10 06:49:59+00:00;788;893;234.9;3:54
14434238711;Run;60823411569;2 mile;3219;3.219;765;765;;False;2025-05-10 06:49:59+00:00;760;967;237.7;3:57
14434238711;Run;60823411570;5K;5000;5.0;1251;1251;;False;2025-05-10 06:49:59+00:00;77;391;250.2;4:10
14434238711;Run;60823411571;10K;10000;10.0;2621;2621;3.0;True;2025-05-10 06:49:59+00:00;279;968;262.1;4:22
14434238711;Run;60823411572;15K;15000;15.0;4042;4042;1.0;True;2025-05-10 06:49:59+00:00;68;1106;269.5;4:29
14434238711;Run;60823411573;10 mile;16090;16.09;4387;4387;1.0;True;2025-05-10 06:49:59+00:00;21;1132;272.7;4:32
14413353061;Run;60740727365;400m;400;0.4;108;108;;False;2025-05-08 06:09:02+00:00;0;25;270.0;4:30
14413353061;Run;60740727366;1/2 mile;805;0.805;223;223;;False;2025-05-08 06:09:02+00:00;0;52;277.0;4:37
14413353061;Run;60740727367;1K;1000;1.0;274;274;;False;2025-05-08 06:09:02+00:00;0;65;274.0;4:34
14413353081;Run;60740727716;400m;400;0.4;89;89;;False;2025-05-08 05:13:40+00:00;389;415;222.5;3:42
14413353081;Run;60740727717;1/2 mile;805;0.805;184;184;;False;2025-05-08 05:13:40+00:00;189;235;228.6;3:48
14413353081;Run;60740727718;1K;1000;1.0;239;239;;False;2025-05-08 05:13:40+00:00;187;245;239.0;3:59
14413353081;Run;60740727712;1 mile;1609;1.609;385;385;;False;2025-05-08 05:13:40+00:00;191;288;239.3;3:59
14413353081;Run;60740727713;2 mile;3219;3.219;813;813;;False;2025-05-08 05:13:40+00:00;159;354;252.6;4:12
14413353081;Run;60740727714;5K;5000;5.0;1275;1275;;False;2025-05-08 05:13:40+00:00;108;420;255.0;4:15
14413353081;Run;60740727715;10K;10000;10.0;2629;2629;;False;2025-05-08 05:13:40+00:00;97;736;262.9;4:22
14403458723;Run;60703247190;400m;400;0.4;119;119;;False;2025-05-07 06:23:29+00:00;608;631;297.5;4:57
14403458723;Run;60703247191;1/2 mile;805;0.805;240;240;;False;2025-05-07 06:23:29+00:00;606;656;298.1;4:58
14403458723;Run;60703247192;1K;1000;1.0;299;299;;False;2025-05-07 06:23:29+00:00;596;661;299.0;4:59
14403458723;Run;60703247186;1 mile;1609;1.609;483;483;;False;2025-05-07 06:23:29+00:00;557;663;300.2;5:00
14403458723;Run;60703247187;2 mile;3219;3.219;975;975;;False;2025-05-07 06:23:29+00:00;444;659;302.9;5:02
14403458723;Run;60703247188;5K;5000;5.0;1523;1523;;False;2025-05-07 06:23:29+00:00;333;663;304.6;5:04
14403458723;Run;60703247189;10K;10000;10.0;3113;3113;;False;2025-05-07 06:23:29+00:00;0;663;311.3;5:11
14392398085;Run;60661041161;400m;400;0.4;92;92;;False;2025-05-06 05:11:35+00:00;651;686;230.0;3:50
14392398085;Run;60661041162;1/2 mile;805;0.805;195;195;;False;2025-05-06 05:11:35+00:00;196;249;242.2;4:02
14392398085;Run;60661041163;1K;1000;1.0;241;241;;False;2025-05-06 05:11:35+00:00;198;261;241.0;4:01
14392398085;Run;60661041157;1 mile;1609;1.609;402;402;;False;2025-05-06 05:11:35+00:00;161;262;249.8;4:09
14392398085;Run;60661041158;2 mile;3219;3.219;848;848;;False;2025-05-06 05:11:35+00:00;479;771;263.4;4:23
14392398085;Run;60661041159;5K;5000;5.0;1375;1375;;False;2025-05-06 05:11:35+00:00;298;771;275.0;4:35
14392398085;Run;60661041160;10K;10000;10.0;2850;2850;;False;2025-05-06 05:11:35+00:00;92;924;285.0;4:45
14382545582;Run;60625779593;400m;400;0.4;118;118;;False;2025-05-05 05:13:03+00:00;116;142;295.0;4:55
14382545582;Run;60625779594;1/2 mile;805;0.805;244;244;;False;2025-05-05 05:13:03+00:00;85;138;303.1;5:03
14382545582;Run;60625779595;1K;1000;1.0;304;304;;False;2025-05-05 05:13:03+00:00;79;147;304.0;5:04
14382545582;Run;60625779589;1 mile;1609;1.609;490;490;;False;2025-05-05 05:13:03+00:00;32;139;304.5;5:04
14382545582;Run;60625779590;2 mile;3219;3.219;993;993;;False;2025-05-05 05:13:03+00:00;2;218;308.5;5:08
14382545582;Run;60625779591;5K;5000;5.0;1558;1558;;False;2025-05-05 05:13:03+00:00;3;337;311.6;5:11
14382545582;Run;60625779592;10K;10000;10.0;3128;3128;;False;2025-05-05 05:13:03+00:00;2;676;312.8;5:12
14363105714;Run;60540462506;400m;400;0.4;96;96;;False;2025-05-03 06:33:55+00:00;1042;1067;240.0;4:00
14363105714;Run;60540462507;1/2 mile;805;0.805;199;199;;False;2025-05-03 06:33:55+00:00;1014;1064;247.2;4:07
14363105714;Run;60540462508;1K;1000;1.0;247;247;;False;2025-05-03 06:33:55+00:00;1004;1066;247.0;4:07
14363105714;Run;60540462501;1 mile;1609;1.609;403;403;;False;2025-05-03 06:33:55+00:00;966;1067;250.5;4:10
14363105714;Run;60540462502;2 mile;3219;3.219;816;816;;False;2025-05-03 06:33:55+00:00;858;1064;253.5;4:13
14363105714;Run;60540462503;5K;5000;5.0;1276;1276;;False;2025-05-03 06:33:55+00:00;750;1068;255.2;4:15
14363105714;Run;60540462504;10K;10000;10.0;2607;2607;2.0;True;2025-05-03 06:33:55+00:00;421;1066;260.7;4:20
14363105714;Run;60540462505;15K;15000;15.0;4124;4124;1.0;True;2025-05-03 06:33:55+00:00;75;1067;274.9;4:34
14347813980;Run;60481033276;400m;400;0.4;97;97;;False;2025-05-01 15:44:50+00:00;365;390;242.5;4:02
14347813980;Run;60481033277;1/2 mile;805;0.805;196;196;;False;2025-05-01 15:44:50+00:00;354;402;243.5;4:03
14347813980;Run;60481033278;1K;1000;1.0;243;243;;False;2025-05-01 15:44:50+00:00;367;428;243.0;4:03
14347813980;Run;60481033273;1 mile;1609;1.609;395;395;;False;2025-05-01 15:44:50+00:00;318;416;245.5;4:05
14347813980;Run;60481033274;2 mile;3219;3.219;801;801;;False;2025-05-01 15:44:50+00:00;236;433;248.8;4:08
14347813980;Run;60481033275;5K;5000;5.0;1260;1260;;False;2025-05-01 15:44:50+00:00;140;447;252.0;4:12
14330546283;Run;60416438668;400m;400;0.4;83;83;;False;2025-04-30 05:18:22+00:00;417;441;207.5;3:27
14330546283;Run;60416438669;1/2 mile;805;0.805;174;174;;False;2025-04-30 05:18:22+00:00;385;440;216.1;3:36
14330546283;Run;60416438670;1K;1000;1.0;217;217;;False;2025-04-30 05:18:22+00:00;384;451;217.0;3:37
14330546283;Run;60416438665;1 mile;1609;1.609;423;423;;False;2025-04-30 05:18:22+00:00;336;457;262.9;4:22
14330546283;Run;60416438666;2 mile;3219;3.219;903;903;;False;2025-04-30 05:18:22+00:00;292;565;280.5;4:40
14330546283;Run;60416438667;5K;5000;5.0;1452;1452;;False;2025-04-30 05:18:22+00:00;261;706;290.4;4:50
14309549090;Run;60338364432;400m;400;0.4;122;122;;False;2025-04-28 05:20:52+00:00;467;493;305.0;5:05
14309549090;Run;60338364433;1/2 mile;805;0.805;249;249;;False;2025-04-28 05:20:52+00:00;450;504;309.3;5:09
14309549090;Run;60338364434;1K;1000;1.0;310;310;;False;2025-04-28 05:20:52+00:00;441;508;310.0;5:10
14309549090;Run;60338364429;1 mile;1609;1.609;499;499;;False;2025-04-28 05:20:52+00:00;445;553;310.1;5:10
14309549090;Run;60338364430;2 mile;3219;3.219;1006;1006;;False;2025-04-28 05:20:52+00:00;366;587;312.5;5:12
14309549090;Run;60338364431;5K;5000;5.0;1569;1569;;False;2025-04-28 05:20:52+00:00;233;583;313.8;5:13
14299991894;Run;60297240092;400m;400;0.4;77;77;;False;2025-04-27 07:02:13+00:00;2;39;192.5;3:12
14299991894;Run;60297240093;1/2 mile;805;0.805;166;166;3.0;True;2025-04-27 07:02:13+00:00;2;60;206.2;3:26
14299991894;Run;60297240094;1K;1000;1.0;211;211;3.0;True;2025-04-27 07:02:13+00:00;4;73;211.0;3:31
14299991894;Run;60297240089;1 mile;1609;1.609;346;346;2.0;True;2025-04-27 07:02:13+00:00;2;108;215.0;3:35
14299991894;Run;60297240090;2 mile;3219;3.219;710;710;1.0;True;2025-04-27 07:02:13+00:00;1;214;220.6;3:40
14299991894;Run;60297240091;5K;5000;5.0;1104;1104;2.0;True;2025-04-27 07:02:13+00:00;1;329;220.8;3:40
14295200853;Run;60271675295;400m;400;0.4;82;82;;False;2025-04-26 16:13:26+00:00;1;33;205.0;3:25
14295200853;Run;60271675296;1/2 mile;805;0.805;172;172;;False;2025-04-26 16:13:26+00:00;2;61;213.7;3:33
14295200853;Run;60271675297;1K;1000;1.0;215;215;;False;2025-04-26 16:13:26+00:00;1;73;215.0;3:35
14295200853;Run;60271675293;1 mile;1609;1.609;347;347;2.0;True;2025-04-26 16:13:26+00:00;3;119;215.7;3:35
14295200853;Run;60271675294;2 mile;3219;3.219;711;711;2.0;True;2025-04-26 16:13:26+00:00;1;236;220.9;3:40
14295200039;Run;60271672134;400m;400;0.4;106;106;;False;2025-04-24 19:59:16+00:00;146;179;265.0;4:25
14295200039;Run;60271672135;1/2 mile;805;0.805;229;229;;False;2025-04-24 19:59:16+00:00;286;344;284.5;4:44
14295200039;Run;60271672136;1K;1000;1.0;287;287;;False;2025-04-24 19:59:16+00:00;134;215;287.0;4:47
14295200039;Run;60271672131;1 mile;1609;1.609;473;473;;False;2025-04-24 19:59:16+00:00;134;259;294.0;4:53
14295200039;Run;60271672132;2 mile;3219;3.219;953;953;;False;2025-04-24 19:59:16+00:00;102;352;296.1;4:56
14295200039;Run;60271672133;5K;5000;5.0;1539;1539;;False;2025-04-24 19:59:16+00:00;1;388;307.8;5:07
14295198885;Run;60271667530;400m;400;0.4;131;131;;False;2025-04-24 19:46:52+00:00;81;111;327.5;5:27
14295198885;Run;60271667531;1/2 mile;805;0.805;279;279;;False;2025-04-24 19:46:52+00:00;68;130;346.6;5:46
14295198885;Run;60271667532;1K;1000;1.0;365;365;;False;2025-04-24 19:46:52+00:00;56;138;365.0;6:05
14260392034;Run;60133311040;400m;400;0.4;76;76;2.0;True;2025-04-23 05:53:19+00:00;542;567;190.0;3:10
14260392034;Run;60133311041;1/2 mile;805;0.805;158;158;1.0;True;2025-04-23 05:53:19+00:00;541;589;196.3;3:16
14260392034;Run;60133311042;1K;1000;1.0;198;198;1.0;True;2025-04-23 05:53:19+00:00;540;600;198.0;3:18
14260392034;Run;60133311037;1 mile;1609;1.609;417;417;;False;2025-04-23 05:53:19+00:00;488;597;259.2;4:19
14260392034;Run;60133311038;2 mile;3219;3.219;863;863;;False;2025-04-23 05:53:19+00:00;188;433;268.1;4:28
14260392034;Run;60133311039;5K;5000;5.0;1397;1397;;False;2025-04-23 05:53:19+00:00;214;596;279.4;4:39
14240235214;Run;60056928914;400m;400;0.4;122;122;;False;2025-04-21 06:40:17+00:00;70;98;305.0;5:05
14240235214;Run;60056928915;1/2 mile;805;0.805;246;246;;False;2025-04-21 06:40:17+00:00;483;539;305.6;5:05
14240235214;Run;60056928916;1K;1000;1.0;307;307;;False;2025-04-21 06:40:17+00:00;454;524;307.0;5:07
14240235214;Run;60056928911;1 mile;1609;1.609;496;496;;False;2025-04-21 06:40:17+00:00;438;552;308.3;5:08
14240235214;Run;60056928912;2 mile;3219;3.219;1000;1000;;False;2025-04-21 06:40:17+00:00;316;538;310.7;5:10
14240235214;Run;60056928913;5K;5000;5.0;1562;1562;;False;2025-04-21 06:40:17+00:00;205;553;312.4;5:12
14221277685;Run;59974365728;400m;400;0.4;89;89;;False;2025-04-19 06:42:38+00:00;701;730;222.5;3:42
14221277685;Run;59974365729;1/2 mile;805;0.805;184;184;;False;2025-04-19 06:42:38+00:00;680;735;228.6;3:48
14221277685;Run;59974365730;1K;1000;1.0;230;230;;False;2025-04-19 06:42:38+00:00;668;734;230.0;3:50
14221277685;Run;59974365724;1 mile;1609;1.609;382;382;;False;2025-04-19 06:42:38+00:00;463;567;237.4;3:57
14221277685;Run;59974365725;2 mile;3219;3.219;800;800;;False;2025-04-19 06:42:38+00:00;119;323;248.5;4:08
14221277685;Run;59974365726;5K;5000;5.0;1257;1257;;False;2025-04-19 06:42:38+00:00;71;393;251.4;4:11
14221277685;Run;59974365727;10K;10000;10.0;2562;2562;1.0;True;2025-04-19 06:42:38+00:00;70;732;256.2;4:16
14201254618;Run;59890962730;400m;400;0.4;92;92;;False;2025-04-17 05:07:02+00:00;617;642;230.0;3:50
14201254618;Run;59890962731;1/2 mile;805;0.805;186;186;;False;2025-04-17 05:07:02+00:00;622;668;231.1;3:51
14201254618;Run;59890962732;1K;1000;1.0;231;231;;False;2025-04-17 05:07:02+00:00;617;674;231.0;3:51
14201254618;Run;59890962726;1 mile;1609;1.609;376;376;;False;2025-04-17 05:07:02+00:00;581;674;233.7;3:53
14201254618;Run;59890962727;2 mile;3219;3.219;799;799;;False;2025-04-17 05:07:02+00:00;479;675;248.2;4:08
14201254618;Run;59890962728;5K;5000;5.0;1253;1253;;False;2025-04-17 05:07:02+00:00;364;673;250.6;4:10
14201254618;Run;59890962729;10K;10000;10.0;2624;2624;1.0;True;2025-04-17 05:07:02+00:00;32;677;262.4;4:22
14191871633;Run;59854976988;400m;400;0.4;86;86;;False;2025-04-16 05:11:29+00:00;623;648;215.0;3:35
14191871633;Run;59854976989;1/2 mile;805;0.805;177;177;;False;2025-04-16 05:11:29+00:00;599;650;219.9;3:39
14191871633;Run;59854976990;1K;1000;1.0;220;220;;False;2025-04-16 05:11:29+00:00;590;652;220.0;3:40
14191871633;Run;59854976985;1 mile;1609;1.609;361;361;;False;2025-04-16 05:11:29+00:00;549;648;224.4;3:44
14191871633;Run;59854976986;2 mile;3219;3.219;891;891;;False;2025-04-16 05:11:29+00:00;418;647;276.8;4:36
14191871633;Run;59854976987;5K;5000;5.0;1501;1501;;False;2025-04-16 05:11:29+00:00;225;648;300.2;5:00
14179624687;Run;59808380530;400m;400;0.4;124;124;;False;2025-04-14 20:02:20+00:00;286;316;310.0;5:10
14179624687;Run;59808380531;1/2 mile;805;0.805;256;256;;False;2025-04-14 20:02:20+00:00;277;339;318.0;5:18
14179624687;Run;59808380532;1K;1000;1.0;318;318;;False;2025-04-14 20:02:20+00:00;455;525;318.0;5:18
14179624687;Run;59808380527;1 mile;1609;1.609;515;515;;False;2025-04-14 20:02:20+00:00;434;548;320.1;5:20
14179624687;Run;59808380528;2 mile;3219;3.219;1034;1034;;False;2025-04-14 20:02:20+00:00;289;520;321.2;5:21
14179624687;Run;59808380529;5K;5000;5.0;1616;1616;;False;2025-04-14 20:02:20+00:00;206;562;323.2;5:23
14153881825;Run;59698858238;400m;400;0.4;92;92;;False;2025-04-12 06:38:22+00:00;1018;1040;230.0;3:50
14153881825;Run;59698858239;1/2 mile;805;0.805;191;191;;False;2025-04-12 06:38:22+00:00;988;1038;237.3;3:57
14153881825;Run;59698858240;1K;1000;1.0;239;239;;False;2025-04-12 06:38:22+00:00;978;1041;239.0;3:59
14153881825;Run;59698858233;1 mile;1609;1.609;388;388;;False;2025-04-12 06:38:22+00:00;940;1041;241.1;4:01
14153881825;Run;59698858234;2 mile;3219;3.219;836;836;;False;2025-04-12 06:38:22+00:00;832;1041;259.7;4:19
14153881825;Run;59698858235;5K;5000;5.0;1392;1392;;False;2025-04-12 06:38:22+00:00;710;1041;278.4;4:38
14153881825;Run;59698858236;10K;10000;10.0;2900;2900;;False;2025-04-12 06:38:22+00:00;355;1040;290.0;4:50
14153881825;Run;59698858237;15K;15000;15.0;4373;4373;2.0;True;2025-04-12 06:38:22+00:00;4;1043;291.5;4:51
14134454033;Run;59621574382;400m;400;0.4;106;106;;False;2025-04-10 05:19:01+00:00;575;603;265.0;4:25
14134454033;Run;59621574383;1/2 mile;805;0.805;217;217;;False;2025-04-10 05:19:01+00:00;552;606;269.6;4:29
14134454033;Run;59621574384;1K;1000;1.0;272;272;;False;2025-04-10 05:19:01+00:00;550;620;272.0;4:32
14134454033;Run;59621574379;1 mile;1609;1.609;441;441;;False;2025-04-10 05:19:01+00:00;514;623;274.1;4:34
14134454033;Run;59621574380;2 mile;3219;3.219;896;896;;False;2025-04-10 05:19:01+00:00;392;611;278.3;4:38
14134454033;Run;59621574381;5K;5000;5.0;1405;1405;;False;2025-04-10 05:19:01+00:00;273;618;281.0;4:41
14124501618;Run;59583590208;400m;400;0.4;91;91;;False;2025-04-09 05:19:39+00:00;459;482;227.5;3:47
14124501618;Run;59583590209;1/2 mile;805;0.805;184;184;;False;2025-04-09 05:19:39+00:00;458;506;228.6;3:48
14124501618;Run;59583590210;1K;1000;1.0;229;229;;False;2025-04-09 05:19:39+00:00;450;511;229.0;3:49
14124501618;Run;59583590205;1 mile;1609;1.609;378;378;;False;2025-04-09 05:19:39+00:00;414;512;234.9;3:54
14124501618;Run;59583590206;2 mile;3219;3.219;794;794;;False;2025-04-09 05:19:39+00:00;288;499;246.7;4:06
14124501618;Run;59583590207;5K;5000;5.0;1282;1282;;False;2025-04-09 05:19:39+00:00;172;513;256.4;4:16
14111419926;Run;59533916976;400m;400;0.4;129;129;;False;2025-04-07 19:15:49+00:00;2;30;322.5;5:22
14111419926;Run;59533916977;1/2 mile;805;0.805;263;263;;False;2025-04-07 19:15:49+00:00;1;57;326.7;5:26
14111419926;Run;59533916978;1K;1000;1.0;327;327;;False;2025-04-07 19:15:49+00:00;0;72;327.0;5:27
14111419926;Run;59533916973;1 mile;1609;1.609;538;538;;False;2025-04-07 19:15:49+00:00;3;122;334.4;5:34
14111419926;Run;59533916974;2 mile;3219;3.219;1089;1089;;False;2025-04-07 19:15:49+00:00;272;507;338.3;5:38
14111419926;Run;59533916975;5K;5000;5.0;1700;1700;;False;2025-04-07 19:15:49+00:00;0;365;340.0;5:40
14095674875;Run;59471068374;400m;400;0.4;76;76;1.0;True;2025-04-06 07:00:34+00:00;332;368;190.0;3:10
14095674875;Run;59471068375;1/2 mile;805;0.805;164;164;1.0;True;2025-04-06 07:00:34+00:00;293;368;203.7;3:23
14095674875;Run;59471068376;1K;1000;1.0;207;207;1.0;True;2025-04-06 07:00:34+00:00;278;370;207.0;3:27
14095674875;Run;59471068371;1 mile;1609;1.609;344;344;1.0;True;2025-04-06 07:00:34+00:00;244;368;213.8;3:33
14095674875;Run;59471068372;2 mile;3219;3.219;711;711;1.0;True;2025-04-06 07:00:34+00:00;139;370;220.9;3:40
14095674875;Run;59471068373;5K;5000;5.0;1103;1103;1.0;True;2025-04-06 07:00:34+00:00;13;367;220.6;3:40
14066289208;Run;59347979750;400m;400;0.4;93;93;;False;2025-04-03 05:33:40+00:00;280;306;232.5;3:52
14066289208;Run;59347979751;1/2 mile;805;0.805;191;191;;False;2025-04-03 05:33:40+00:00;266;318;237.3;3:57
14066289208;Run;59347979752;1K;1000;1.0;240;240;;False;2025-04-03 05:33:40+00:00;268;331;240.0;4:00
14066289208;Run;59347979747;1 mile;1609;1.609;394;394;;False;2025-04-03 05:33:40+00:00;213;319;244.9;4:04
14066289208;Run;59347979748;2 mile;3219;3.219;816;816;;False;2025-04-03 05:33:40+00:00;147;357;253.5;4:13
14066289208;Run;59347979749;5K;5000;5.0;1359;1359;;False;2025-04-03 05:33:40+00:00;117;449;271.8;4:31
14056604014;Run;59311184162;400m;400;0.4;95;95;;False;2025-04-02 06:02:31+00:00;526;557;237.5;3:57
14056604014;Run;59311184163;1/2 mile;805;0.805;199;199;;False;2025-04-02 06:02:31+00:00;133;184;247.2;4:07
14056604014;Run;59311184164;1K;1000;1.0;249;249;;False;2025-04-02 06:02:31+00:00;120;186;249.0;4:09
14056604014;Run;59311184159;1 mile;1609;1.609;415;415;;False;2025-04-02 06:02:31+00:00;92;199;257.9;4:17
14056604014;Run;59311184160;2 mile;3219;3.219;917;917;;False;2025-04-02 06:02:31+00:00;257;553;284.9;4:44
14056604014;Run;59311184161;5K;5000;5.0;1459;1459;;False;2025-04-02 06:02:31+00:00;116;561;291.8;4:51
14053518122;Run;59299714386;400m;400;0.4;125;125;;False;2025-04-01 19:20:34+00:00;51;79;312.5;5:12
14053518122;Run;59299714387;1/2 mile;805;0.805;252;252;;False;2025-04-01 19:20:34+00:00;41;99;313.0;5:13
14053518122;Run;59299714388;1K;1000;1.0;317;317;;False;2025-04-01 19:20:34+00:00;28;99;317.0;5:17
14053518122;Run;59299714383;1 mile;1609;1.609;512;512;;False;2025-04-01 19:20:34+00:00;38;152;318.2;5:18
14053518122;Run;59299714384;2 mile;3219;3.219;1044;1044;;False;2025-04-01 19:20:34+00:00;35;263;324.3;5:24
14053518122;Run;59299714385;5K;5000;5.0;1636;1636;;False;2025-04-01 19:20:34+00:00;1;372;327.2;5:27
14036553339;Run;59234764472;400m;400;0.4;121;121;;False;2025-03-31 05:14:33+00:00;466;492;302.5;5:02
14036553339;Run;59234764473;1/2 mile;805;0.805;251;251;;False;2025-03-31 05:14:33+00:00;444;496;311.8;5:11
14036553339;Run;59234764474;1K;1000;1.0;313;313;;False;2025-03-31 05:14:33+00:00;423;489;313.0;5:13
14036553339;Run;59234764469;1 mile;1609;1.609;508;508;;False;2025-03-31 05:14:33+00:00;384;488;315.7;5:15
14036553339;Run;59234764470;2 mile;3219;3.219;1024;1024;;False;2025-03-31 05:14:33+00:00;281;487;318.1;5:18
14036553339;Run;59234764471;5K;5000;5.0;1591;1591;;False;2025-03-31 05:14:33+00:00;166;490;318.2;5:18
14018683329;Run;59155732344;400m;400;0.4;96;96;;False;2025-03-29 06:54:00+00:00;283;307;240.0;4:00
14018683329;Run;59155732345;1/2 mile;805;0.805;193;193;;False;2025-03-29 06:54:00+00:00;273;321;239.8;3:59
14018683329;Run;59155732346;1K;1000;1.0;241;241;;False;2025-03-29 06:54:00+00:00;271;330;241.0;4:01
14018683329;Run;59155732339;1 mile;1609;1.609;398;398;;False;2025-03-29 06:54:00+00:00;235;332;247.4;4:07
14018683329;Run;59155732340;2 mile;3219;3.219;826;826;;False;2025-03-29 06:54:00+00:00;145;344;256.6;4:16
14018683329;Run;59155732341;5K;5000;5.0;1312;1312;;False;2025-03-29 06:54:00+00:00;271;597;262.4;4:22
14018683329;Run;59155732342;10K;10000;10.0;2674;2674;1.0;True;2025-03-29 06:54:00+00:00;143;805;267.4;4:27
14018683329;Run;59155732343;15K;15000;15.0;4198;4198;1.0;True;2025-03-29 06:54:00+00:00;1;1013;279.9;4:39
14000194259;Run;59081234854;400m;400;0.4;100;100;;False;2025-03-27 06:06:24+00:00;347;373;250.0;4:10
14000194259;Run;59081234855;1/2 mile;805;0.805;204;204;;False;2025-03-27 06:06:24+00:00;448;501;253.4;4:13
14000194259;Run;59081234856;1K;1000;1.0;254;254;;False;2025-03-27 06:06:24+00:00;439;504;254.0;4:14
14000194259;Run;59081234851;1 mile;1609;1.609;412;412;;False;2025-03-27 06:06:24+00:00;277;380;256.1;4:16
14000194259;Run;59081234852;2 mile;3219;3.219;828;828;;False;2025-03-27 06:06:24+00:00;306;509;257.2;4:17
14000194259;Run;59081234853;5K;5000;5.0;1301;1301;;False;2025-03-27 06:06:24+00:00;191;510;260.2;4:20
13990201138;Run;59042672356;400m;400;0.4;82;82;;False;2025-03-26 05:14:44+00:00;473;493;205.0;3:25
13990201138;Run;59042672357;1/2 mile;805;0.805;180;180;;False;2025-03-26 05:14:44+00:00;298;345;223.6;3:43
13990201138;Run;59042672358;1K;1000;1.0;225;225;;False;2025-03-26 05:14:44+00:00;187;246;225.0;3:45
13990201138;Run;59042672353;1 mile;1609;1.609;364;364;;False;2025-03-26 05:14:44+00:00;153;248;226.2;3:46
13990201138;Run;59042672354;2 mile;3219;3.219;822;822;;False;2025-03-26 05:14:44+00:00;147;358;255.4;4:15
13990201138;Run;59042672355;5K;5000;5.0;1372;1372;;False;2025-03-26 05:14:44+00:00;141;498;274.4;4:34
13977581676;Run;58994384204;400m;400;0.4;123;123;;False;2025-03-24 19:17:57+00:00;232;258;307.5;5:07
13977581676;Run;58994384205;1/2 mile;805;0.805;250;250;;False;2025-03-24 19:17:57+00:00;215;265;310.6;5:10
13977581676;Run;58994384206;1K;1000;1.0;309;309;;False;2025-03-24 19:17:57+00:00;196;258;309.0;5:09
13977581676;Run;58994384201;1 mile;1609;1.609;504;504;;False;2025-03-24 19:17:57+00:00;18;136;313.2;5:13
13977581676;Run;58994384202;2 mile;3219;3.219;1010;1010;;False;2025-03-24 19:17:57+00:00;44;261;313.8;5:13
13977581676;Run;58994384203;5K;5000;5.0;1584;1584;;False;2025-03-24 19:17:57+00:00;1;349;316.8;5:16
13952100213;Run;58886035402;400m;400;0.4;88;88;;False;2025-03-22 06:23:36+00:00;346;370;220.0;3:40
13952100213;Run;58886035403;1/2 mile;805;0.805;178;178;;False;2025-03-22 06:23:36+00:00;327;375;221.1;3:41
13952100213;Run;58886035404;1K;1000;1.0;222;222;;False;2025-03-22 06:23:36+00:00;314;373;222.0;3:42
13952100213;Run;58886035398;1 mile;1609;1.609;360;360;2.0;True;2025-03-22 06:23:36+00:00;260;359;223.7;3:43
13952100213;Run;58886035399;2 mile;3219;3.219;825;825;;False;2025-03-22 06:23:36+00:00;184;408;256.3;4:16
13952100213;Run;58886035400;5K;5000;5.0;1365;1365;;False;2025-03-22 06:23:36+00:00;186;538;273.0;4:33
13952100213;Run;58886035401;10K;10000;10.0;3026;3026;;False;2025-03-22 06:23:36+00:00;1;731;302.6;5:02
13934123011;Run;58816445548;400m;400;0.4;96;96;;False;2025-03-20 06:08:30+00:00;246;272;240.0;4:00
13934123011;Run;58816445549;1/2 mile;805;0.805;213;213;;False;2025-03-20 06:08:30+00:00;315;371;264.6;4:24
13934123011;Run;58816445550;1K;1000;1.0;267;267;;False;2025-03-20 06:08:30+00:00;577;644;267.0;4:27
13934123011;Run;58816445545;1 mile;1609;1.609;445;445;;False;2025-03-20 06:08:30+00:00;316;436;276.6;4:36
13934123011;Run;58816445546;2 mile;3219;3.219;916;916;;False;2025-03-20 06:08:30+00:00;247;496;284.6;4:44
13934123011;Run;58816445547;5K;5000;5.0;1455;1455;;False;2025-03-20 06:08:30+00:00;137;535;291.0;4:51
13924060892;Run;58778256286;400m;400;0.4;103;103;;False;2025-03-19 05:02:26+00:00;491;521;257.5;4:17
13924060892;Run;58778256287;1/2 mile;805;0.805;224;224;;False;2025-03-19 05:02:26+00:00;463;523;278.3;4:38
13924060892;Run;58778256288;1K;1000;1.0;282;282;;False;2025-03-19 05:02:26+00:00;450;523;282.0;4:42
13924060892;Run;58778256283;1 mile;1609;1.609;465;465;;False;2025-03-19 05:02:26+00:00;407;523;289.0;4:48
13924060892;Run;58778256284;2 mile;3219;3.219;942;942;;False;2025-03-19 05:02:26+00:00;400;624;292.6;4:52
13924060892;Run;58778256285;5K;5000;5.0;1477;1477;;False;2025-03-19 05:02:26+00:00;282;624;295.4;4:55
13912119348;Run;58733408112;400m;400;0.4;125;125;;False;2025-03-17 20:17:39+00:00;2;37;312.5;5:12
13912119348;Run;58733408113;1/2 mile;805;0.805;255;255;;False;2025-03-17 20:17:39+00:00;174;225;316.8;5:16
